,amenity_type,coordinates,county
22856,Restaurant,"(-97.0373971, 32.9068806)",Tarrant
22857,Restaurant,"(-97.0362104, 32.906173)",Tarrant
22858,Restaurant,"(-97.3127832, 32.8604156)",Tarrant
22859,Restaurant,"(-97.3270042, 32.7275043)",Tarrant
22860,Restaurant,"(-97.0418346, 32.9008793)",Tarrant
22861,Restaurant,"(-97.0418172, 32.9069087)",Tarrant
22862,Restaurant,"(-97.0432026, 32.8992858)",Tarrant
22863,Restaurant,"(-97.0441243, 32.8991336)",Tarrant
22864,Restaurant,"(-97.0446823, 32.899038)",Tarrant
22865,Restaurant,"(-97.0446205, 32.8989989)",Tarrant
22866,Restaurant,"(-97.4798813, 32.7644053)",Tarrant
22867,Restaurant,"(-97.1867046, 32.8380194)",Tarrant
22868,Restaurant,"(-97.1855526, 32.838248)",Tarrant
22869,Restaurant,"(-97.1859079, 32.8372405)",Tarrant
22870,Restaurant,"(-97.1858666, 32.8355314)",Tarrant
22871,Restaurant,"(-97.1201128, 32.8366579)",Tarrant
22872,Restaurant,"(-97.0451218, 32.9072347)",Tarrant
22873,Restaurant,"(-97.3222868, 32.8990501)",Tarrant
22874,Restaurant,"(-97.3188076, 32.899622)",Tarrant
22875,Restaurant,"(-97.2729925, 32.8939536)",Tarrant
22876,Restaurant,"(-97.2830155, 32.9529351)",Tarrant
22877,Restaurant,"(-97.2826395, 32.9524736)",Tarrant
22878,Restaurant,"(-97.3111933, 32.9118857)",Tarrant
22879,Restaurant,"(-97.2818952, 32.9547015)",Tarrant
22880,Restaurant,"(-97.3140146, 32.9119015)",Tarrant
22881,Restaurant,"(-97.3160085, 32.9107975)",Tarrant
22882,Restaurant,"(-97.2819715, 32.9523753)",Tarrant
22883,Restaurant,"(-97.3141849, 32.9119491)",Tarrant
22884,Restaurant,"(-97.3160113, 32.9048818)",Tarrant
22885,Restaurant,"(-97.3125816, 32.9118972)",Tarrant
22886,Restaurant,"(-97.2831094, 32.9528729)",Tarrant
22887,Restaurant,"(-97.3161408, 32.9048819)",Tarrant
22888,Restaurant,"(-97.3582688, 32.7504701)",Tarrant
22889,Restaurant,"(-97.0639726, 32.7044128)",Tarrant
22890,Restaurant,"(-97.4221963, 32.7263705)",Tarrant
22891,Restaurant,"(-97.4190592, 32.7277605)",Tarrant
22892,Restaurant,"(-97.4131025, 32.7287064)",Tarrant
22893,Restaurant,"(-97.4104032, 32.7305078)",Tarrant
22894,Restaurant,"(-97.4095448, 32.7309916)",Tarrant
22895,Restaurant,"(-97.3317374, 32.7543625)",Tarrant
22896,Restaurant,"(-97.3303446, 32.7520036)",Tarrant
22897,Restaurant,"(-97.3316454, 32.7549686)",Tarrant
22898,Restaurant,"(-97.3351001, 32.7559322)",Tarrant
22899,Restaurant,"(-97.3304733, 32.7336233)",Tarrant
22900,Restaurant,"(-97.3311428, 32.7336342)",Tarrant
22901,Restaurant,"(-97.2142017, 32.7666849)",Tarrant
22902,Restaurant,"(-97.3772701, 32.6693834)",Tarrant
22903,Restaurant,"(-97.3656304, 32.6500827)",Tarrant
22904,Restaurant,"(-97.3453325, 32.6651854)",Tarrant
22905,Restaurant,"(-97.346856, 32.6642208)",Tarrant
22906,Restaurant,"(-97.2688793, 32.7309704)",Tarrant
22907,Restaurant,"(-97.3130531, 32.706086)",Tarrant
22908,Restaurant,"(-97.2685789, 32.7315841)",Tarrant
22909,Restaurant,"(-97.3154864, 32.7055588)",Tarrant
22910,Restaurant,"(-97.2620802, 32.7149925)",Tarrant
22911,Restaurant,"(-97.2595409, 32.7137485)",Tarrant
22912,Restaurant,"(-97.2817121, 32.7305769)",Tarrant
22913,Restaurant,"(-97.2615848, 32.7307394)",Tarrant
22914,Restaurant,"(-97.3703022, 32.7395116)",Tarrant
22915,Restaurant,"(-97.3245585, 32.7617404)",Tarrant
22916,Restaurant,"(-97.3616149, 32.7588292)",Tarrant
22917,Restaurant,"(-97.3041695, 32.8616617)",Tarrant
22918,Restaurant,"(-97.0459025, 32.6484016)",Tarrant
22919,Restaurant,"(-97.4008501, 32.7728648)",Tarrant
22920,Restaurant,"(-97.4011344, 32.7726235)",Tarrant
22921,Restaurant,"(-97.4379608, 32.8137324)",Tarrant
22922,Restaurant,"(-97.3198589, 32.8989601)",Tarrant
22923,Restaurant,"(-97.3181315, 32.8616174)",Tarrant
22924,Restaurant,"(-97.2203157, 32.9348934)",Tarrant
22925,Restaurant,"(-97.2350038, 32.934642)",Tarrant
22926,Restaurant,"(-97.2348932, 32.9346452)",Tarrant
22927,Restaurant,"(-97.3106426, 32.9730258)",Tarrant
22928,Restaurant,"(-97.3242499, 32.8990052)",Tarrant
22929,Restaurant,"(-97.0358161, 32.8972044)",Tarrant
22930,Restaurant,"(-97.0358954, 32.8968026)",Tarrant
22931,Restaurant,"(-97.0377273, 32.8952014)",Tarrant
22932,Restaurant,"(-97.0967482, 32.757117)",Tarrant
22933,Restaurant,"(-97.0990692, 32.8368903)",Tarrant
22934,Restaurant,"(-97.1161537, 32.6919153)",Tarrant
22935,Restaurant,"(-97.188245, 32.8535154)",Tarrant
22936,Restaurant,"(-97.044371, 32.9064973)",Tarrant
22937,Restaurant,"(-97.2378542, 32.8558403)",Tarrant
22938,Restaurant,"(-97.5382892, 32.8932101)",Tarrant
22939,Restaurant,"(-97.436209, 32.8150236)",Tarrant
22940,Restaurant,"(-97.1166545, 32.8523954)",Tarrant
22941,Restaurant,"(-97.1156407, 32.8523616)",Tarrant
22942,Restaurant,"(-97.113967, 32.8523886)",Tarrant
22943,Restaurant,"(-97.3325446, 32.7551945)",Tarrant
22944,Restaurant,"(-97.3763217, 32.6710626)",Tarrant
22945,Restaurant,"(-97.0596337, 32.8228142)",Tarrant
22946,Restaurant,"(-97.0597168, 32.8229003)",Tarrant
22947,Restaurant,"(-97.0599326, 32.8230793)",Tarrant
22948,Restaurant,"(-97.0602814, 32.8233421)",Tarrant
22949,Restaurant,"(-97.0593155, 32.8235933)",Tarrant
22950,Restaurant,"(-97.3190446, 32.9005172)",Tarrant
22951,Restaurant,"(-97.3476008, 32.7955723)",Tarrant
22952,Restaurant,"(-97.3505207, 32.5905494)",Tarrant
22953,Restaurant,"(-97.1902564, 32.8535113)",Tarrant
22954,Restaurant,"(-97.1328525, 32.8362019)",Tarrant
22955,Restaurant,"(-97.4134226, 32.6992995)",Tarrant
22956,Restaurant,"(-97.4127642, 32.6994035)",Tarrant
22957,Restaurant,"(-97.4168327, 32.9683657)",Tarrant
22958,Restaurant,"(-97.0724551, 32.9414775)",Tarrant
22959,Restaurant,"(-97.0719526, 32.9415054)",Tarrant
22960,Restaurant,"(-97.0879987, 32.9267008)",Tarrant
22961,Restaurant,"(-97.1995543, 32.8241486)",Tarrant
22962,Restaurant,"(-97.2877811, 32.8614783)",Tarrant
22963,Restaurant,"(-97.1137708, 32.7360048)",Tarrant
22964,Restaurant,"(-97.0583135, 32.6476377)",Tarrant
22965,Restaurant,"(-97.2232868, 32.7467797)",Tarrant
22966,Restaurant,"(-97.4227814, 32.7250548)",Tarrant
22967,Restaurant,"(-97.3613186, 32.7064031)",Tarrant
22968,Restaurant,"(-97.3198678, 32.7052498)",Tarrant
22969,Restaurant,"(-97.2888078, 32.7754998)",Tarrant
22970,Restaurant,"(-97.3706044, 32.7471046)",Tarrant
22971,Restaurant,"(-97.4313028, 32.7513772)",Tarrant
22972,Restaurant,"(-97.4316435, 32.7511042)",Tarrant
22973,Restaurant,"(-97.2898363, 32.7832314)",Tarrant
22974,Restaurant,"(-97.2901228, 32.7817346)",Tarrant
22975,Restaurant,"(-97.1517834, 32.8386258)",Tarrant
22976,Restaurant,"(-97.342011, 32.8704789)",Tarrant
22977,Restaurant,"(-97.2913026, 32.8405271)",Tarrant
22978,Restaurant,"(-97.1328664, 32.8434326)",Tarrant
22979,Restaurant,"(-97.1330402, 32.8424955)",Tarrant
22980,Restaurant,"(-97.1180297, 32.7089952)",Tarrant
22981,Restaurant,"(-97.1343149, 32.9108586)",Tarrant
22982,Restaurant,"(-97.0913934, 32.9309601)",Tarrant
22983,Restaurant,"(-97.0873929, 32.9256765)",Tarrant
22984,Restaurant,"(-97.0871716, 32.9255885)",Tarrant
22985,Restaurant,"(-97.3998526, 32.7090354)",Tarrant
22986,Restaurant,"(-97.080831, 32.7075881)",Tarrant
22987,Restaurant,"(-97.0808316, 32.7075113)",Tarrant
22988,Restaurant,"(-97.0808319, 32.7074696)",Tarrant
22989,Restaurant,"(-97.0808322, 32.707421)",Tarrant
22990,Restaurant,"(-97.0444394, 32.9029354)",Tarrant
22991,Restaurant,"(-97.0428958, 32.9024299)",Tarrant
22992,Restaurant,"(-97.1287244, 32.941717)",Tarrant
22993,Restaurant,"(-97.1206004, 32.9414127)",Tarrant
22994,Restaurant,"(-97.1203107, 32.9414182)",Tarrant
22995,Restaurant,"(-97.117343, 32.941368)",Tarrant
22996,Restaurant,"(-97.1120186, 32.9401257)",Tarrant
22997,Restaurant,"(-97.0352641, 32.8575056)",Tarrant
22998,Restaurant,"(-97.4145618, 32.6847484)",Tarrant
22999,Restaurant,"(-97.1913397, 32.9058885)",Tarrant
23000,Restaurant,"(-97.1890488, 32.9058355)",Tarrant
23001,Restaurant,"(-97.1864607, 32.9016655)",Tarrant
23002,Restaurant,"(-97.191375, 32.9033541)",Tarrant
23003,Restaurant,"(-97.1954233, 32.9047059)",Tarrant
23004,Restaurant,"(-97.1887089, 32.9095604)",Tarrant
23005,Restaurant,"(-97.1852386, 32.9363563)",Tarrant
23006,Restaurant,"(-97.2597217, 32.8846434)",Tarrant
23007,Restaurant,"(-97.2592006, 32.8883378)",Tarrant
23008,Restaurant,"(-97.2581302, 32.8943974)",Tarrant
23009,Restaurant,"(-97.2573403, 32.8994017)",Tarrant
23010,Restaurant,"(-97.2791796, 32.9552186)",Tarrant
23011,Restaurant,"(-97.2543369, 32.9352214)",Tarrant
23012,Restaurant,"(-97.0847866, 32.5738922)",Tarrant
23013,Restaurant,"(-97.3569989, 32.7484331)",Tarrant
23014,Restaurant,"(-97.3265092, 32.8997938)",Tarrant
23015,Restaurant,"(-97.4135526, 32.6993274)",Tarrant
23016,Restaurant,"(-97.1843235, 32.8406627)",Tarrant
23017,Restaurant,"(-97.1842278, 32.8406629)",Tarrant
23018,Restaurant,"(-97.3164815, 32.8239203)",Tarrant
23019,Restaurant,"(-97.0404399, 32.8979417)",Tarrant
23020,Restaurant,"(-97.3122919, 32.933727)",Tarrant
23021,Restaurant,"(-97.313751, 32.9332002)",Tarrant
23022,Restaurant,"(-97.4143053, 32.6787296)",Tarrant
23023,Restaurant,"(-97.4141636, 32.6792594)",Tarrant
23024,Restaurant,"(-97.4141992, 32.6791262)",Tarrant
23025,Restaurant,"(-97.4144501, 32.6783926)",Tarrant
23026,Restaurant,"(-97.1833221, 32.8013837)",Tarrant
23027,Restaurant,"(-97.1834644, 32.8014727)",Tarrant
23028,Restaurant,"(-97.4132067, 32.6852744)",Tarrant
23029,Restaurant,"(-97.4126781, 32.730404)",Tarrant
23030,Restaurant,"(-97.4131889, 32.7300025)",Tarrant
23031,Restaurant,"(-97.2178651, 32.7638016)",Tarrant
23032,Restaurant,"(-97.4245766, 32.7579926)",Tarrant
23033,Restaurant,"(-97.4253679, 32.7573092)",Tarrant
23034,Restaurant,"(-97.1866751, 32.8239054)",Tarrant
23035,Restaurant,"(-97.1476573, 32.8919072)",Tarrant
23036,Restaurant,"(-97.1472284, 32.8913297)",Tarrant
23037,Restaurant,"(-97.3937222, 32.8805361)",Tarrant
23038,Restaurant,"(-97.0358957, 32.9732741)",Tarrant
23039,Restaurant,"(-97.2898735, 32.8628017)",Tarrant
23040,Restaurant,"(-97.1955631, 32.6810976)",Tarrant
23041,Restaurant,"(-97.1334696, 32.664066)",Tarrant
23042,Restaurant,"(-97.1114917, 32.7317392)",Tarrant
23043,Restaurant,"(-97.1294367, 32.6804783)",Tarrant
23044,Restaurant,"(-97.3413426, 32.7371322)",Tarrant
23045,Restaurant,"(-97.3987036, 32.6786707)",Tarrant
23046,Restaurant,"(-97.0575437, 32.8216745)",Tarrant
23047,Restaurant,"(-97.05179, 32.8216299)",Tarrant
23048,Restaurant,"(-97.1149955, 32.7582645)",Tarrant
23049,Restaurant,"(-97.1151521, 32.710157)",Tarrant
23050,Restaurant,"(-97.0341426, 32.8879572)",Tarrant
23051,Restaurant,"(-97.037533, 32.8925643)",Tarrant
23052,Restaurant,"(-97.0374713, 32.8927006)",Tarrant
23053,Restaurant,"(-97.0342433, 32.8879829)",Tarrant
23054,Restaurant,"(-97.0369973, 32.8926381)",Tarrant
23055,Restaurant,"(-97.3096901, 32.9736251)",Tarrant
23056,Restaurant,"(-97.0358902, 32.8971891)",Tarrant
23057,Restaurant,"(-97.3138205, 32.9151306)",Tarrant
23058,Restaurant,"(-97.3115289, 32.9150449)",Tarrant
23059,Restaurant,"(-97.3144649, 32.9113278)",Tarrant
23060,Restaurant,"(-97.3103884, 32.9119443)",Tarrant
23061,Restaurant,"(-97.3080941, 32.9115976)",Tarrant
23062,Restaurant,"(-97.1867337, 32.9375951)",Tarrant
23063,Restaurant,"(-97.3930946, 32.8812679)",Tarrant
23064,Restaurant,"(-97.4323755, 32.8102676)",Tarrant
23065,Restaurant,"(-97.4829733, 32.7620582)",Tarrant
23066,Restaurant,"(-97.4830712, 32.7625819)",Tarrant
23067,Restaurant,"(-97.1837457, 32.8016784)",Tarrant
23068,Restaurant,"(-97.1118983, 32.7317312)",Tarrant
23069,Restaurant,"(-97.1115813, 32.7317422)",Tarrant
23070,Restaurant,"(-97.1766468, 32.6748263)",Tarrant
23071,Restaurant,"(-97.1655476, 32.6586856)",Tarrant
23072,Restaurant,"(-97.197012, 32.6762601)",Tarrant
23073,Restaurant,"(-97.1987483, 32.6771417)",Tarrant
23074,Restaurant,"(-97.1963597, 32.6786603)",Tarrant
23075,Restaurant,"(-97.1073054, 32.6802627)",Tarrant
23076,Restaurant,"(-97.0965526, 32.7628512)",Tarrant
23077,Restaurant,"(-97.0963837, 32.7630662)",Tarrant
23078,Restaurant,"(-97.0965533, 32.7629694)",Tarrant
23079,Restaurant,"(-97.1475641, 32.8913092)",Tarrant
23080,Restaurant,"(-97.1566204, 32.8795146)",Tarrant
23081,Restaurant,"(-97.1070857, 32.6795561)",Tarrant
23082,Restaurant,"(-97.0650742, 32.71177)",Tarrant
23083,Restaurant,"(-97.0655708, 32.7118786)",Tarrant
23084,Restaurant,"(-97.1021106, 32.7353795)",Tarrant
23085,Restaurant,"(-97.1022256, 32.7353795)",Tarrant
23086,Restaurant,"(-97.0445843, 32.8963411)",Tarrant
23087,Restaurant,"(-97.1347238, 32.7498188)",Tarrant
23088,Restaurant,"(-97.1012422, 32.8731063)",Tarrant
23089,Restaurant,"(-97.3308001, 32.7510949)",Tarrant
23090,Restaurant,"(-97.1908264, 32.8529477)",Tarrant
23091,Restaurant,"(-97.2715023, 32.9120904)",Tarrant
23092,Restaurant,"(-97.3477081, 32.7887101)",Tarrant
23093,Restaurant,"(-97.2304998, 32.9313416)",Tarrant
23094,Restaurant,"(-97.2306736, 32.9311298)",Tarrant
23095,Restaurant,"(-97.4086875, 32.6308716)",Tarrant
23096,Restaurant,"(-97.4068275, 32.6325261)",Tarrant
23097,Restaurant,"(-97.3045295, 32.7732946)",Tarrant
23098,Restaurant,"(-97.2976717, 32.9664178)",Tarrant
23099,Restaurant,"(-97.2381521, 32.8393159)",Tarrant
23100,Restaurant,"(-97.1100238, 32.6091108)",Tarrant
23101,Restaurant,"(-97.1142228, 32.6059972)",Tarrant
23102,Restaurant,"(-97.114318, 32.6061362)",Tarrant
23103,Restaurant,"(-97.2376059, 32.8411214)",Tarrant
23104,Restaurant,"(-97.0829523, 32.8532982)",Tarrant
23105,Restaurant,"(-97.4210675, 32.6633839)",Tarrant
23106,Restaurant,"(-97.4210992, 32.6631396)",Tarrant
23107,Restaurant,"(-97.4210749, 32.6632885)",Tarrant
23108,Restaurant,"(-97.0369734, 32.8882489)",Tarrant
23109,Restaurant,"(-97.0369595, 32.8883387)",Tarrant
23110,Restaurant,"(-97.0376886, 32.8998541)",Tarrant
23111,Restaurant,"(-97.0375483, 32.8998408)",Tarrant
23112,Restaurant,"(-97.2634953, 32.849261)",Tarrant
23113,Restaurant,"(-97.370735, 32.8674858)",Tarrant
23114,Restaurant,"(-97.3706092, 32.8673525)",Tarrant
23115,Restaurant,"(-97.4154011, 32.7291893)",Tarrant
23116,Restaurant,"(-97.3533927, 32.6849431)",Tarrant
23117,Restaurant,"(-97.3321, 32.6827551)",Tarrant
23118,Restaurant,"(-97.3321094, 32.6825372)",Tarrant
23119,Restaurant,"(-97.1321805, 32.6591064)",Tarrant
23120,Restaurant,"(-97.1148364, 32.6358197)",Tarrant
23121,Restaurant,"(-97.0991274, 32.828282)",Tarrant
23122,Restaurant,"(-97.0991163, 32.8279513)",Tarrant
23123,Restaurant,"(-97.2382381, 32.8467866)",Tarrant
23124,Restaurant,"(-97.1709329, 32.75236)",Tarrant
23125,Restaurant,"(-97.3743804, 32.9248075)",Tarrant
23126,Restaurant,"(-97.3191379, 32.9150884)",Tarrant
23127,Restaurant,"(-97.4126136, 32.9648287)",Tarrant
23128,Restaurant,"(-97.0446997, 32.903403)",Tarrant
23129,Restaurant,"(-97.0420741, 32.9682952)",Tarrant
23130,Restaurant,"(-97.0414013, 32.9681385)",Tarrant
23131,Restaurant,"(-97.0411834, 32.9680488)",Tarrant
23132,Restaurant,"(-97.041374, 32.9682096)",Tarrant
23133,Restaurant,"(-97.041465, 32.9674208)",Tarrant
23134,Restaurant,"(-97.0431573, 32.9665011)",Tarrant
23135,Restaurant,"(-97.0417634, 32.9684043)",Tarrant
23136,Restaurant,"(-97.0439213, 32.9642168)",Tarrant
23137,Restaurant,"(-97.043919, 32.9654755)",Tarrant
23138,Restaurant,"(-97.0440066, 32.9652686)",Tarrant
23139,Restaurant,"(-97.0438006, 32.9649718)",Tarrant
23140,Restaurant,"(-97.0438703, 32.9655843)",Tarrant
23141,Restaurant,"(-97.0436697, 32.9652112)",Tarrant
23142,Restaurant,"(-97.0439096, 32.9649995)",Tarrant
23143,Restaurant,"(-97.0440157, 32.9650427)",Tarrant
23144,Restaurant,"(-97.0437823, 32.9657907)",Tarrant
23145,Restaurant,"(-97.0439682, 32.9653664)",Tarrant
23146,Restaurant,"(-97.0438156, 32.9656926)",Tarrant
23147,Restaurant,"(-97.0440528, 32.9651546)",Tarrant
23148,Restaurant,"(-97.0426035, 32.9672306)",Tarrant
23149,Restaurant,"(-97.0435562, 32.9635807)",Tarrant
23150,Restaurant,"(-97.0438235, 32.9637117)",Tarrant
23151,Restaurant,"(-97.0432824, 32.9636802)",Tarrant
23152,Restaurant,"(-97.2393142, 32.8415338)",Tarrant
23153,Restaurant,"(-97.2385193, 32.8610788)",Tarrant
23154,Restaurant,"(-97.0741531, 32.9414914)",Tarrant
23155,Restaurant,"(-97.0714317, 32.9406191)",Tarrant
23156,Restaurant,"(-97.0680028, 32.9406102)",Tarrant
23157,Restaurant,"(-97.0739481, 32.8807049)",Tarrant
23158,Restaurant,"(-97.073943, 32.8805509)",Tarrant
23159,Restaurant,"(-97.3417439, 32.868193)",Tarrant
23160,Restaurant,"(-97.4128175, 32.6952747)",Tarrant
23161,Restaurant,"(-97.1134681, 32.6699663)",Tarrant
23162,Restaurant,"(-97.2740781, 32.7829231)",Tarrant
23163,Restaurant,"(-97.3310116, 32.6637867)",Tarrant
23164,Restaurant,"(-97.1191209, 32.7048824)",Tarrant
23165,Restaurant,"(-97.0360745, 32.8889729)",Tarrant
23166,Restaurant,"(-97.0360396, 32.88895)",Tarrant
23167,Restaurant,"(-97.04279836595238, 32.9608692475259)",Tarrant
23168,Restaurant,"(-97.04127360957115, 32.962174263832715)",Tarrant
23169,Restaurant,"(-97.0418572135493, 32.96172419308519)",Tarrant
23170,Restaurant,"(-97.39457136263832, 32.679553328688044)",Tarrant
23171,Restaurant,"(-97.39259541350636, 32.679381324346615)",Tarrant
23172,Restaurant,"(-97.39506110105746, 32.6803321621069)",Tarrant
23173,Restaurant,"(-97.40055626412796, 32.665773682638175)",Tarrant
23174,Restaurant,"(-97.29064924587098, 32.86059471553575)",Tarrant
23175,Restaurant,"(-97.29116425618697, 32.86060353885615)",Tarrant
23176,Restaurant,"(-97.31675421605598, 32.86065324402376)",Tarrant
23177,Restaurant,"(-97.31315045000001, 32.85930645)",Tarrant
23178,Restaurant,"(-97.31298013199813, 32.85869701531392)",Tarrant
23179,Restaurant,"(-97.28947565, 32.860643450000005)",Tarrant
23180,Restaurant,"(-97.2902386068022, 32.89706009520973)",Tarrant
23181,Restaurant,"(-97.2902542629001, 32.89793386731603)",Tarrant
23182,Restaurant,"(-97.38096918028309, 32.87913494244426)",Tarrant
23183,Restaurant,"(-97.09676383595082, 32.751930417607504)",Tarrant
23184,Restaurant,"(-97.09683397286499, 32.75662015026871)",Tarrant
23185,Restaurant,"(-97.0705074, 32.757843099999995)",Tarrant
23186,Restaurant,"(-97.0820815160485, 32.76179277916199)",Tarrant
23187,Restaurant,"(-97.29117455338525, 32.84099049683982)",Tarrant
23188,Restaurant,"(-97.2895266229874, 32.840316361224595)",Tarrant
23189,Restaurant,"(-97.29007365, 32.843534899999995)",Tarrant
23190,Restaurant,"(-97.28993523758322, 32.843111625961264)",Tarrant
23191,Restaurant,"(-97.29005232536879, 32.84272150368068)",Tarrant
23192,Restaurant,"(-97.4155822981117, 32.67742648740139)",Tarrant
23193,Restaurant,"(-97.08929486584138, 32.923422548558456)",Tarrant
23194,Restaurant,"(-97.40484749999999, 32.6771958)",Tarrant
23195,Restaurant,"(-97.09763110000002, 32.769910800000005)",Tarrant
23196,Restaurant,"(-97.13445229999999, 32.6513111)",Tarrant
23197,Restaurant,"(-97.19873868554365, 32.67592989006221)",Tarrant
23198,Restaurant,"(-97.13001674054158, 32.687737246606126)",Tarrant
23199,Restaurant,"(-97.09408611855827, 32.68014476100424)",Tarrant
23200,Restaurant,"(-97.06388755, 32.6924118)",Tarrant
23201,Restaurant,"(-97.06136701736136, 32.73473777553543)",Tarrant
23202,Restaurant,"(-97.54301439999999, 32.899348599999996)",Tarrant
23203,Restaurant,"(-97.10123679881424, 32.880951020527)",Tarrant
23204,Restaurant,"(-97.48067580161094, 32.760366100997224)",Tarrant
23205,Restaurant,"(-97.16660020556982, 32.758785904539046)",Tarrant
23206,Restaurant,"(-97.2390596, 32.8470161)",Tarrant
23207,Restaurant,"(-97.28952892964004, 32.776607493803596)",Tarrant
23208,Restaurant,"(-97.45059115026443, 32.72385460033822)",Tarrant
23209,Restaurant,"(-97.21395675, 32.842040499999996)",Tarrant
23210,Restaurant,"(-97.26491289897191, 32.74122486541092)",Tarrant
23211,Restaurant,"(-97.34359443355356, 32.842066849403075)",Tarrant
23212,Restaurant,"(-97.04303742557781, 32.95908842516168)",Tarrant
23213,Restaurant,"(-97.18667475435292, 32.86076652187022)",Tarrant
23214,Restaurant,"(-97.31891950235308, 32.68467723624212)",Tarrant
23215,Restaurant,"(-97.3483149, 32.7956254)",Tarrant
23216,Restaurant,"(-97.37213545899347, 32.73195317115153)",Tarrant
23217,Restaurant,"(-97.2829324019582, 32.66073966671057)",Tarrant
23218,Restaurant,"(-97.33196366909819, 32.71427054578304)",Tarrant
23219,Restaurant,"(-97.32362121765728, 32.634857222246666)",Tarrant
23220,Restaurant,"(-97.40233581444083, 32.66068873819873)",Tarrant
23221,Restaurant,"(-97.35260051675533, 32.70572374711809)",Tarrant
23222,Restaurant,"(-97.0553732651453, 32.79554955819212)",Tarrant
23223,Restaurant,"(-97.07465649999999, 32.941361300000004)",Tarrant
23224,Restaurant,"(-97.19855014995062, 32.824014653230606)",Tarrant
23225,Restaurant,"(-97.21806586658421, 32.93282412065217)",Tarrant
23226,Restaurant,"(-97.41630406572527, 32.80804900406819)",Tarrant
23227,Restaurant,"(-97.15120544999998, 32.580997599999996)",Tarrant
23228,Restaurant,"(-97.25955278876839, 32.88609750054669)",Tarrant
23229,Restaurant,"(-97.09148806685472, 32.67337425407846)",Tarrant
23230,Restaurant,"(-97.09338466454936, 32.67554099255662)",Tarrant
23231,Restaurant,"(-97.092253403781, 32.674505663559515)",Tarrant
23232,Restaurant,"(-97.09179407578155, 32.67371192482428)",Tarrant
23233,Restaurant,"(-97.09206335110092, 32.67414287209955)",Tarrant
23234,Restaurant,"(-97.114417225141, 32.681204398015744)",Tarrant
23235,Restaurant,"(-97.32237135097807, 32.563275982616425)",Tarrant
23236,Restaurant,"(-97.3198016790136, 32.567042007180575)",Tarrant
23237,Restaurant,"(-97.3172555888044, 32.562781377694144)",Tarrant
23238,Restaurant,"(-97.32007755, 32.561800049999995)",Tarrant
23239,Restaurant,"(-97.32025923137532, 32.562197709674756)",Tarrant
23240,Restaurant,"(-97.1151495, 32.7229715)",Tarrant
23241,Restaurant,"(-97.11524050109396, 32.72220905206902)",Tarrant
23242,Restaurant,"(-97.10043279348574, 32.88039444431465)",Tarrant
23243,Restaurant,"(-97.3145240909422, 32.913952627029005)",Tarrant
23244,Restaurant,"(-97.35289961489035, 32.753155447112995)",Tarrant
23245,Restaurant,"(-97.3884626235375, 32.72878458021864)",Tarrant
23246,Restaurant,"(-97.0587255, 32.64778245000001)",Tarrant
23247,Restaurant,"(-97.20341018062292, 32.82320619330918)",Tarrant
23248,Restaurant,"(-97.17534483108815, 32.86518291924925)",Tarrant
23249,Restaurant,"(-97.22872353125298, 32.93376970544037)",Tarrant
23250,Restaurant,"(-97.43052041359145, 32.81202514801659)",Tarrant
23251,Restaurant,"(-97.23929290000001, 32.8423378)",Tarrant
23252,Restaurant,"(-97.11569138518747, 32.94006331207223)",Tarrant
23253,Restaurant,"(-97.25863880527858, 32.89128970964641)",Tarrant
23254,Restaurant,"(-97.19852789779412, 32.676188231033635)",Tarrant
23255,Restaurant,"(-97.19538435283661, 32.67970802373658)",Tarrant
23256,Restaurant,"(-97.19555946947725, 32.68198203727871)",Tarrant
23257,Restaurant,"(-97.19682126997245, 32.67837017191088)",Tarrant
23258,Restaurant,"(-97.1965805, 32.678197850000004)",Tarrant
23259,Restaurant,"(-97.1982652608824, 32.67646495212253)",Tarrant
23260,Restaurant,"(-97.19681791557832, 32.67772700273973)",Tarrant
23261,Restaurant,"(-97.1251395345259, 32.914993228081144)",Tarrant
23262,Restaurant,"(-97.43006979999998, 32.8118506)",Tarrant
23263,Restaurant,"(-97.42467352671397, 32.807086253567775)",Tarrant
23264,Restaurant,"(-97.25870569287788, 32.890803344242336)",Tarrant
23265,Restaurant,"(-97.37721885000002, 32.87482875)",Tarrant
23266,Restaurant,"(-97.3586866352196, 32.75140440328971)",Tarrant
23267,Restaurant,"(-97.196495019399, 32.67697328444134)",Tarrant
23268,Restaurant,"(-97.19542136959475, 32.675656255737195)",Tarrant
23269,Restaurant,"(-97.11808777329773, 32.83664699806747)",Tarrant
23270,Restaurant,"(-97.19175104429793, 32.9033059508245)",Tarrant
23271,Restaurant,"(-97.13304525000002, 32.84032330000001)",Tarrant
23272,Restaurant,"(-97.13293614151219, 32.83852880796486)",Tarrant
23273,Restaurant,"(-97.15081469999998, 32.83812209999999)",Tarrant
23274,Restaurant,"(-97.098149, 32.879417000000004)",Tarrant
23275,Restaurant,"(-97.135978, 32.6774848)",Tarrant
23276,Restaurant,"(-97.08658931069753, 32.92662989493561)",Tarrant
23277,Restaurant,"(-97.122939375188, 32.678237615810005)",Tarrant
23278,Restaurant,"(-97.14875126684976, 32.72097076356976)",Tarrant
23279,Restaurant,"(-97.14233609999998, 32.720822)",Tarrant
23280,Restaurant,"(-97.3832525110946, 32.88191494592532)",Tarrant
